date,scientist,rep,primary,primary_dose,secondary,secondary_dose,condition,vial,day,status,alive3,dead<3
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.001,P.rett,2,1,4,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,5,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,5,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,5,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,5,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,5,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,5,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,5,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,5,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,5,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,5,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,6,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,6,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,6,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,6,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,6,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,6,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,6,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,6,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,6,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,6,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,7,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,7,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,7,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,7,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,7,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,7,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,7,2,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,7,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,7,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,7,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,8,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,8,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,8,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,8,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,8,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.01,P.rett,2,2,8,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,9,2,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,9,2,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,9,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,9,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,9,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,9,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,9,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,9,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,9,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,9,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,10,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,10,2,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,10,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,10,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,10,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,10,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,10,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,10,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,10,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,10,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,11,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,11,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,11,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,11,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,11,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,11,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,11,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,11,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,11,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,11,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,12,4,1,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,12,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,12,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,0.1,P.rett,2,3,12,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,13,1,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,13,4,1,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,13,4,1,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,13,4,1,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,13,4,1,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,13,4,1,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,13,6,1,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,13,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,13,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,13,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,14,2,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,14,3,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,14,5,1,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,14,6,1,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,14,6,1,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,14,6,1,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,14,7,1,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,14,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,14,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,14,7,0,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,15,2,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,15,2,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,15,3,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,15,3,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,15,3,1,FALSE,TRUE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,15,4,1,TRUE,FALSE
12/4/2020,Abby,Fall 2020 exp 16,S.m,1,P.rett,2,4,15,5,1,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C3,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C3,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C4,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C4,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C5,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C5,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C5,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C5,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C5,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C5,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C5,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C6,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C6,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C6,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C6,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C6,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C6,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C6,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,1,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,1,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,1,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,1,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,1,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,1,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,1,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,1,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,1,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,1,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,2,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,2,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,2,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,2,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,2,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,2,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,2,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,2,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,2,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,2,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,3,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,3,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,3,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,3,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,3,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,3,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,3,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,3,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,3,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,3,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,4,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,4,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,4,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,4,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,4,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,4,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,4,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,4,3,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,4,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,4,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,5,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,5,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,5,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,5,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,5,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,5,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,5,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,6,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,6,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,6,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,6,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,6,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,6,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,6,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,6,5,1,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,6,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,6,7,0,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,7,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,7,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,7,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,7,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,7,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,7,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,7,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,7,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,7,6,1,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,7,6,1,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,8,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,8,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,8,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,8,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,8,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,8,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,8,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,8,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,8,2,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,8,6,1,TRUE,FALSE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,9,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,9,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,9,1,1,FALSE,TRUE
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.01,P.rett,2,S.m 0.01,9,1,1,FALSE,TRUE
