date,scientist,rep,primary,primary_dose,secondary,secondary_dose,condition,vial,day,status
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,2,S.m-P.rett 2,21,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,2,S.m-P.rett 2,21,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,2,S.m-P.rett 2,21,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,22,1,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,22,2,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,22,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,22,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,22,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,22,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,22,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,22,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,22,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,22,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,23,1,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,23,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,23,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,23,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,23,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,23,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,23,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,23,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,23,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,23,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,24,1,1
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,24,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,24,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,24,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,24,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,24,7,0
6/16/2021,Abby,Summer 2021 exp 1,S.m,0.1,P.rett,5,S.m-P.rett 5,24,7,0
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,7,0
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,7,0
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,7,0
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,7,0
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,7,0
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,7,0
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,7,0
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,7,0
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,7,0
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C1,7,0
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,7,0
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,7,0
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,7,0
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,7,0
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,7,0
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,7,0
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,7,0
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,PBS,0,PBS-PBS Control,C2,7,0
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C3,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C3,2,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C3,2,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C4,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C4,2,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C4,2,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C5,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C5,2,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C5,2,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C5,2,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C5,2,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C5,2,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C5,2,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C5,2,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C6,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C6,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C6,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C6,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C6,1,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C6,2,1
6/17/2021,Abby,Summer 2021 exp 2,PBS,0,P.rett,2,PBS-P.rett Control,C6,2,1
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,1,1,1
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,1,2,1
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,1,2,1
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,2,1,1
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,2,2,1
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,2,7,0
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,3,1,1
6/17/2021,Abby,Summer 2021 exp 2,S.m,0.001,P.rett,2,S.m 0.001,3,1,1
